"2021.08.22.,""이동훈",6
올라가지,6
현도훈(두산,3
"진지하게'"",한화",3
올림픽,7902
일이다.,6
"승부한다!"",2021",3
잠실구장은,3
사직구장에는,3
진짜,12
꼴찌',9
"2021.08.22.,조성환-공필성",3
"2021.08.15.,김재환",3
고무적이었다.,3
후반기…윌리엄스,3
장재영(19),3
지고,12
누명을,3
삼성과,9
"잊고',2021",3
쳐도,3
갑작스럽게,6
A,96
롯데전에서,3
"2021.08.27.,무관중",6
"담을...""",6
"돌입,",3
원에,3
QS+박건우,6
한계,9
"1위로...""",6
선수들이,255
후속타자의,3
굴복했다.,3
불을,3
"됐다.""",3
"감독,카를로스",3
루킹삼진을,3
"적시타'"",""13일",9
참을,3
신지후가,12
조재영,6
선수들의,162
200호,12
"2018시즌에서는...""",3
"챙겼지만,",6
성분을,3
성분은,3
야구라는,6
4번인겨',6
16일,15
"2021.08.23.,한화",3
"""""김진욱",3
칭찬했다.,12
걸려있던,6
싶은,18
19분...,3
사이클링히트에,3
이겼다는,3
등판할,7812
경미한,9
"캐치볼',""2021",3
"선발리포..."",아리엘",3
성분이,7824
다정한,3
타순,12
쫓기고,6
"홍건희,2021",9
등판해,342
"1루로"",""2021",6
각종,9
"승리…곽빈,",3
'8승에,3
두들기며,9
취소되기,3
쫓기게,3
1회초,453
시즌에는,3
"""""KADA,",3
"나성범,26일",6
"작전회의"",2021",6
1174일,3
"가능한가,""순위는",3
아픈',3
"무실점으로"",2021",3
"천둥,",3
"또한...""",6
"들고"",""2021",3
찾았다.,12
주목도,3
"롯데,",7884
터트린후,27
히어로즈와의,27
"지명,",9
지명.,3
도루,21
4회까지,3
"휴식…일일마무리,",3
타이거즈와의,21
"2021.08.29.,[포토]",27
'동점은,3
"집중조련..."",17일",3
"미란다,",87
 24일,3
13일에,3
사진,18
무관중,21
쳐낸,6
주입한,6
"앞서간다'"",""22일",3
'우천,21
"넘어갔다!'"",한화",3
휘두르는,3
"2021.08.26.,""[사진]신민혁,'전",3
"2021.08.19.,[SPO",6
"""""유희관은",3
단축될,3
"2021.08.28.,""[사진]이대호,'추격의",3
담장을,3
출격을,3
투수지만,9
"시작입니다"""""",""10월",3
"나성범,2021",3
비교하면,6
"""""서스펜디드긴",3
심했다.,6
"대승'"",kt",3
놀란,9
"플라이"",2021",3
시즌에도,6
"잊어요"""""",최준용은",6
"박준영,""2021",3
중위권에서,3
잠실구장에,3
끊은,12
2명의,7803
"강속구,",3
"2021.08.15.,""[사진]로켓,",6
'외인,3
불어,3
"감독,",135
감독.,6
"중단'[포토],""17일",3
'연타석,12
블로킹으로,3
사라졌다,3
지금,12
KBO는,36
히어로즈전을,9
"세리머니',2021",9
"감독-김재환,'화끈한",3
"2021.08.19.,동점으로",12
"[패럴림..."",""휘문고",6
"크레익,13일",3
박건우에게,18
"4피안타...""",3
"[MD토크],두산",3
안방인,6
히어로즈에서,3
김도영에게,3
'이런,6
원팀,3
약점이었던,6
승부를,7860
포지션인,6
"좋아"",2021",3
첫승+크레익,6
"6번째"",양의지는",6
바랐다.,3
사정과,3
"2021.08.25.,""'극과",3
"리포트],""이우석(25·NC",3
경험적인,3
나타나지,3
통했던,6
복귀를,9
제압했다.,27
코칭스태프들이,6
'승리가,9
"적시타"",""2021",12
"순위...""",3
포지션을,3
"2021.08.18.,""통산",3
'다행'이라는,3
"오려나’"",17일",3
했는데...,3
'날카로운,6
희생타,9
"이유,김",3
0의,3
"박영현,",6
추가하는,12
홈팀,3
31번째·포수,3
"이영하,'혼신의",3
도리,3
"김태진,=",3
입단의,3
한화에도,3
광주서,6
[잠실,72
팀과,3
"'김선빈,",3
"달아나자'"",""19일",3
놀라,6
곽빈-박세혁,3
13번째,3
베어스전,48
"2021.08.23.,""두산-이병헌,",6
승부가,6
"2021.08.22.,""“자신감",3
데뷔부터,3
코치와...,15
활용할,3
KADA는,6
KBO리그...,21
로켓(7승6패),3
"/2021.08.11""",33
김재현이,3
타석이었는지만,3
앞서가는,21
"위해',2021",3
힘든,3
까지,3
못하는,3
뒤로,15
퇴장당한,3
중에서,6
"kkssmm99...""",12
현실',3
비슷한,3
'등뒤를,3
'4번,6
차기,6
"2021.08.27.,""[사진]이우석,",3
범타',3
"이래'"",""26일",6
"베어스(2승2패),",3
OK!',3
"많아지고"""""",""17일",6
핫팬츠,3
"15억원,",6
2위(0.260)인데,6
했습니다.,9
"""""8,",3
9-2로,6
"이영하,28일",3
조원태는,3
뒤흔들었다.,6
서산에서,3
'일어나기,3
참사'…노메달,3
"2번"",""허경민(두산",3
파슨스는,12
나흘,3
없을,6
2회,75
해도,9
없음,3
"불릴까"",""2020",3
보여주고,9
없이,54
2루타가,3
9월초부터,3
광주와,3
"""""다음",3
피렐라가,60
교체투수,21
전도,3
"""""최원준의",3
SSG와...,3
"베어스였고,",3
느낀다.,18
"2021.08.22.,페레즈",24
"강윤구,28일",3
극심한,6
“무혐의,3
"""""5번과",3
'11연패,3
"2021.08.22.,""[사진]이영하,'혼신의",6
기도',6
1루주자를,6
히어로즈(현,33
쓸어담아,3
곽빈의,18
30분,18
명이나,3
2...,3
6피안타,48
태그아웃시키고,3
1군에,33
곽빈은,7896
의혹에,6
무엇에,6
3위를,3
"적시타',2021",9
"결...,""ㅣ두산",3
"없지'"",""28일",6
"좋네!"",2021",3
소화하게,6
23∼24일로,6
"두산-한한전"",24일",6
도전한다....,3
"2021.08.15.,[사진]견제사",3
활약한,21
이하),3
'6이닝,6
[배지헌의,6
김선빈과,6
‘이,3
가볍다,3
"2021.08.22.,""[사진]하주석,'이영하를",3
무슨,12
55패가,3
"예정,",3
'시작이,6
"막아라'"",27일",6
7시에,3
'승리투수의,3
나지완을,3
이의리(KIA,6
복식에서,3
김영규,6
쓸어,9
"달성도...""",3
공식적으로,3
결승포',9
'8회,6
'강렬한,3
"배치"",한국은",3
2021.8.19/뉴스1,60
적시타·박건우,3
확인돼,3
카펜터-'보상선수,6
'우중간,3
안녕을,9
랜더스전에서,3
신인드래프트에서,3
더블스코어로,3
배터리를,3
2019년에,6
"날린다'"",19일",3
콜업…김태형,3
같기도,3
반등에,9
롯데-KIA전,3
"가을야구...""",3
김민우(한화,6
"박계범,""두산",6
90kg의,3
韓·日,6
승부욕이,3
진출,15
순간',3
대란',3
"'기분좋다'[포토],한화",3
7대0,9
못하던,9
컨디션은,3
"최형우,19일",6
"킹험,=",6
"적시타'"",""15일",3
"기자,나연준",3
관심,6
"더..."",두산",6
컨디션을,6
있었다.,39
개선해야,3
"2021.08.27.,'첫",3
미국전에서,3
처진,3
46승20패로,3
미란다(32)가,15
9승+박건우,3
신고하고,9
"트윈스(조원태),",6
‘사이클링,3
결장했다.,6
승리했다.,237
타이트한,3
"2021.08.28.,""'前두산'",6
"말소"",두산",3
MK스포츠...,6
회복해,15
쿠바,18
트윈스가,9
다만,6
치명적인,3
브레이크,7803
358일만이다.,3
"NC,NC다이노스는",3
"만루포"",28일",3
6시부터,9
선취점과,3
두산-한화전을,3
없어,3
곧,3
고교야구,9
곽빈에,3
상태에서도,3
"박세혁,",6
귀국을,3
박병호는,3
"3...""",3
히든카드,3
'0의,3
"2021.08.18.,두산",3
몰아치며,3
경례를,3
총,18
금주까지?,3
승차는,15
제스처를,3
도핑테스트,7824
김범수가,15
9실점’,7803
중…1승만,3
"행진,",3
일침,3
"아프다'"",""두산",9
곧바로,3
콜드,30
격차도,6
"격파"",키움은",3
어깨,12
배치,3
연고팀인,3
탈출[잠실,6
"2021.08.18.,도루하는",6
수베로에,6
"승부처]"",""""""대한민국",3
라인업,18
극적인...,6
"46패),",3
"2021.08.23.,""""""이혜천",3
던졌지만,9
득점성공한,3
서울,27327
"2021.08.26.,""더위",3
무승부…엇갈리는,3
에이스가,3
"순연됐다.""",3
4탈삼진,18
3번타자로,3
"선수들,""17일",3
바라보는,15
아메리칸리그,6
"2021.08.19.,""[잠실",6
"2021.08.07.,[포토Q]",6
"복귀"",""두산베어스는",3
장재영을,9
장재영은,12
"김현수[포토],""17일",3
비상을,3
호투,111
"2021.08.13.,""[사진]강승호,'투런포로",3
이승진,3
반등을,9
반등의,6
롯데가,51
2019년은,3
"좋았다""""",3
"2021.08.17.,""""""선발",9
"무산"",""종전",3
"2021.08.20.,""선두",6
합작하며,3
"맞혔지만'"",한화",3
오재원과,3
희생플라이,9
나아,3
"2021.08.15.,롯데",3
"2021.08.17.,""원망스러운",3
김동혁과,3
손목...,3
성공하자,6
"고비다"",올",3
애리조나에서,3
정재훈,78
주심들이,6
"감독,'김재환,",3
감을,9
"남았다'"",22일",3
"노게임"",19일",3
부진으로,15
셋업맨을,3
의혹은,3
의혹을,18
10일,93
"2021.08.28.,""[사진]정성종,'실점을",3
"2021.08.24.,장승현",3
"불끈',2021",3
그치는...,3
"2개월,두산",3
"2021.08.23.,""박세웅",3
동메달,6
"2021.08.26.,""[사진]미란다,'석환,",3
진행한,9
패했다.,21
"터커,19일",3
셋업맨이,3
애슬레틱스,3
3패에,3
"함박웃음"",""2021",3
조한민을,6
"2021.08.18.,쇄도하는",3
중심타자로,9
"살길이다',2021",3
"될거야.""""",3
"타점!"",""2021",3
"양석환,""2021",3
적발…두산,3
"판정,""도핑",3
2실책',6
"사이드암...""",6
맞붙는,6
"희생타'"",한화",3
확실:,3
10위,3
주전,21
조한민이,27
"투수다""""…김범수에",6
QS+시즌,3
일으키며,9
것,39
"싶다...""",12
'우완,6
'선두,6
"1,3루에서",126
신뢰,3
잠실야구장,12
허삼영,69
"장시환-스트레일리"",""알테어와",3
"양의지,26일",3
"싶어요'[포토],""13일",3
"3명이었고,",6
복용하지,6
"2021.08.15.,[사진]마운드",6
접촉으로,3
이어오다,6
기정사실화,6
"맹타'"",15일",3
들어가고,12
"출신이다.""",3
멀어지는,15
폭풍질주!,6
복귀는,6
이학주(삼성,3
수확도,6
4승(4패)째를,3
"걸려...""",3
누구,3
주자,621
투런포를,48
11대3으로...,15
"실패했다""""",3
"제압(종합)"",잠실구장(KIA",3
라이온즈-SSG,3
잦아들지,3
처음,15
중전안타를,15
경험도,6
시작됐다[SPO,3
집중',6
5위로,12
"투런포'"",19일",3
빼고,9
결승타…한화가,3
"집필했고,",3
들어,66
"활약할...""",3
"문제""""",3
"자동태그~"",""2021",3
"승"",27일",3
'썰렁한,3
"2021.08.27.,[포토]",18
편성돼,3
1차지명...'제2의,3
택했다,3
모아,6
"2021.08.27.,거리두기",6
"유지"",리그",3
달리며...,6
"2021.08.10.,두산",3
"질주(종합)"",""4이닝",3
"[창원..."",파슨스는",3
"음주운전...""",7803
"[프로야구]"",""2019년에도",3
이정훈,39
"2021.08.18.,최형우",9
"2021.08.03.,""두산,",3
펼쳐,6
"새겨…""""조국",3
"꿈을...""",3
"중요'…두산-NC,",3
진행형이다.,3
깨어났다,3
포수에서,3
상대...,6
쿼드,6
이영하,102
"2021.08.24.,""[인터뷰]""""선발은",3
정복,3
"2연전,",6
누가,3
리드에서,6
17홈런,3
4회,144
정상호는,3
도태훈이,6
헤어,3
취소되는,3
'아기,9
"2021.08.31.,""다승왕은",3
"두산,26일",3
동명이인,3
81경기에서,15
"2021.08.22.,두산전",3
홈런왕,6
빠진',3
경쟁,24
"2021.08.13.,""[사진]크레익,'제",6
우천지연되는,6
때려내고,7911
쾌투,6
등판했지만,3
20승,15
"2021.08.20.,""KIA",3
"후반기,""3위",3
5타점,9
역전포,12
차원에서,3
위치다.,3
"유도',2021",3
기존,18
"최정,",3
뒤를,3
안권수(28·두산,3
교체',6
펜스,9
"진출"",""이",3
"승"",""키움히어로즈는",3
"2021.08.16.,""연투도",3
이영하(26)를,3
홈런으로,27
NC와,57
서지,3
4호,6
완파하고,6
5위를,15
"2021.08.25.,[포토]'5회초",3
부터,9
"2021.08.22.,""'멀티'",3
시절,6
넘볼,3
홈구장,9
가위바위보도,3
대타,12
'투타,6
눈에,3
신승을,3
지녔다.,12
반정부,18
쇄도하고,6
베어스에,72
사실,3
5할승률에서,3
1승,183
치고,1143
맹훈련',3
"해냈다!"",2021",6
이민석,3
수비,93
"2021.08.22.,[MD포토]",21
'MLB,3
붕괴로,6
최종...,3
"베어스,두산",6
"주춤하지만,",3
팀들과의,6
2연승으로,39
"복근단련!"",2021",3
땀에,6
"김경문호,",3
2000안타',7803
“드래프트와,3
KIA타이거즈(36승,3
출루하고,60
주에,9
선전하며,6
"늦었어',""2021",3
착용하고,12
유지…김현수,3
뛰다,6
대학(성균관대학교),3
다짐하고,3
"적시타,""=",6
탈환…두산은,9
뛰는,15
베어스와,11427
4승7패1무로,3
2164일만에,3
"대화',2021",3
펼칠,9
"많다""""..."",""김태형",3
"[MK포토]"",""13일",3
KIA를...,45
"2021.08.23.,""달라진",6
"""""도쿄올림픽으로",9
NC전,6
펼친,7815
"2021.08.13.,""[사진]강승호,'시작이",3
"2021.08.13.,양석환",27
방문해,3
베어스(42승2무46패)는,3
"상태를...""",3
20승(2패)을,3
도핑방지,21
"""""선발...""",3
두산선수들이,3
49분이나,3
1회에,3
"박종기,""22일",3
석,3
홀로,12
진명호,6
조한민과,3
1순위,33
'아웃도,3
축을...,6
"같아요""""",3
신인드래프트,27
승…6타자,3
리그',330
"순항중"",키움은",3
"2021.08.26.,""[프로야구",6
적시타,7986
인터뷰]'新,3
왕국,3
시구',3
대포,3
뽑혔을,6
"“손아섭,",3
'절정의,6
지지하며,12
원의,3
4할,3
3루에,3
때쯤,6
히어로즈,15684
재활까지,3
"허경민,""=",3
사령탑이,6
슬럼프에,3
서울고를,6
류지혁에게,15
"희생플라이라니"",""비디오판독을",6
"박준영,",18
행진을,7833
김명제(34·스포츠토토)가,9
관중은,3
추천,3
낙점했다.,6
군인,3
타자의...,3
선택을,12
"원이라는...""",3
내려오는,6
"포옹'"",13일",3
"더워'[포토],17일",3
"2021.08.19.,고민에",3
치기,3
관중석을,3
"2021.08.26.,""[사진]이용찬,'고의는",3
'내가,39
교통사고로,6
9K',3
102타점을...,3
"2021.08.18.,올림픽",3
활약은,9
"중단,27일",9
베어스의,27438
선수들을,39
"기본...""""내",3
사랑받도록,3
"양의지-송명기,",3
"후,",6
'빛나는,3
"8·9회…한화·키움,",3
"[SC..."",""""""웨이트를",3
“KIA가,3
"요키시,",9
“금지약물,3
10-10,81
5타수,39
진행할,12
뛰던,3
"무승부'"",두산",6
듯했던,3
쾅!',3
거뒀다.,312
"펼쳤고,",15
1일에,6
"승리했다....""",9
이창진,9
'많이,3
"뛰고파"""""",""연고",3
활약했다.,18
가능...,3
7-3으로,36
"2021.08.22.,""'데뷔",3
"당했다',2021",3
"아웃'"",""한화",3
"2021.08.17.,역투하는",12
3구삼진과,3
화장품,12
유지해야,3
프레스턴,6
"시작!"",2021",3
"박동원,",6
내야땅볼떄,6
"역투!"",2021",27
"중단,""17일",15
2007년,15
"정찬헌,정찬헌은",6
"2021.08.19.,""[사진]KIA",6
차원,6
"2021.08.19.,""'선발승",3
잠실,8739
소리,9
잊을,9
타격코치도,3
동료와,3
잠실·창원·대구·광주,6
발걸음을,6
"볼란다'"",15일",3
내야땅볼로,6
맞나',3
맞아,30
"깼다"",김유신은",3
손호영(LG,9
긁히는,3
어떻게,3
김민규가,12
"/2021.08.24""",87
뜬공에,3
뿌려,3
"환호'"",한화",3
"김성진,키움은",3
태도,3
‘깔끔한,9
4사구는,9
20홈런,3
무려,9
대한,45
"""""과거",3
"등판,",24
"2021.08.31.,[SC초점]'윌슨-켈리'는",3
빛났던,9
"건,",3
대해,93
KIA전-김재호,3
"영향으로...""",3
등판한,180
2루주자,54
"챙기고',2021",3
"재편성된다.""",3
"[종합]"",KIA",3
"홍건희,19일",3
방망이…두산,3
"추가요"",""=",6
호투’,3
"이겼다,그는",3
"10승"",지난해",3
싶지,6
기회',3
싹슬이,3
대구에서,12
예정인,7866
선수들에게도,3
"2021.08.15.,[사진]현도훈",6
박종기가,33
76경기에서,3
날씨,3
추재현의,9
"않네~"",2021",3
베어스전에서,135
사직구장,3
"2021.08.28.,""'두산",3
"김동엽,",3
유지하고,15
선구안에서도,3
"2021.08.31.,15년만에",9
김호령,3
17타수,3
최하위였다.,3
"가득"",2021",3
"A...""",3
삼성전까지,3
"강백호,",6
"김태연,""20일",3
쓰기,3
"가세"",두산",3
"2021.08.23.,프로야구",12
권광민조차,3
쓰길,6
추재현이,15
감고,6
"2021.08.24.,""'마의",6
'폭투와,3
"2021.08.17.,경기",3
5개를,9
김선빈을,3
홈런쇼로,3
돌렸다.,6
김선빈은,9
"2021.08.22.,[사진]고개를",3
32승43패로,7803
"선착…엄상백,",3
마친,216
"지적,",3
어디,3
"실패"",지난",6
말했다.,15
"[오피셜]"",도핑",3
연타석,9
응원단상에서,9
안타,81
"베어스,'연패",3
좋았던,6
3루코치와,6
12년,6
외야에서,57
타자들인데…”,3
"없다!"",""2021",3
3회'를,6
청문회,3
"장승현[포토],""13일",3
기용에,3
순백의,3
"2021.08.19.,최원준",24
"""""개인적으로",3
프랑코,6
판단하는,9
배에,6
"무승부"",최근",3
"담당하겠다""""",3
"피칭'"",13일",3
"NC·SSG·두산,",3
선발',3
"나승엽-손성빈,",3
"2021.08.20.,""'이틀",3
"안돼',2021",3
대표,9
영향,9
시상식을,15
오간,6
만족감,6
기준,12
퓨처스리그를,3
성분인,9
승차를,7836
"2021.08.22.,""하주석",3
"하주석-페레즈,",3
마무리됐다.,6
비결,3
각,9
"흔들었다,""한국은",6
2점포를,6
"2021.08.13.,""[사진]강승호,'박세혁과",3
와이번스,3
4경기,24
아니다.,3
"""""페레즈는",3
"2021.08.13.,최원준",15
미약한,3
5위는,6
"""""KADA로부터",3
일시,9
찾는,6
중단됐다가,3
성립되지,63
홈을,63
"2021.08.14.,""정찬헌,",6
"라온고,",3
어떤,3
"2루까지,28일",3
했던,9
깊숙한,12
"2021.08.13.,""박동원,",3
홈인,15
비가,135
쫓기는,6
생중계된다.,3
뿌린,3
카드',9
회장(앞줄,3
박계범(25·두산,3
랜더스는,12
"2021.08.26.,[사진]2루타",3
"""""멘탈",3
있어,18
않는',3
노게임이,39
"승리야’,22일",3
44패를,12
홈런타자',3
안정적인,7815
가능해,3
경기가,21675
김주찬...,3
'간절함이,3
재활,27
키움은...,48
김건형(KT,3
김원형,6
3할은,9
'5회를,6
3할을,3
"안타'"",한화",3
시간까지,3
쓰고,12
도쿄에서,3
5년차,3
코치에게,27
다이노스와의,60
"박종철,",3
"2021.08.26.,""전교생",3
추재현에,6
언론에...,3
김인태는,6
2021...,21
"부산]"",상대의",3
"2021.08.13.,""""""백정현,",3
7일로,12
'헉!,6
"기다려진다,두산",3
"임수지,",3
"지명"",""서울",3
날카로운,12
"2021.08.26.,""[사진]도태훈,'송구가",6
야수들의,3
닦은,3
고시엔(선발,3
"2021.08.23.,'프로야구",3
취했다.,3
"2021.08.17.,""[공식발표]",9
"3득점,",3
"경기"",2021",3
2할9푼4리로,9
14일,102
이야기했다.,18
기대감이,3
"2021.08.25.,""'DH는",3
2실점으로...,3
선발등판한다.,3
'괴물',3
기대감을,9
'11타자,3
"2021.08.24.,페르난데스",9
아픈,6
"2021.08.25.,[포토]우천",3
경기…빛바랜,3
"더'"",20일",3
1경기로,6
미러클의,3
"견인"",두산",3
호투+타선,3
"2021.08.23.,""1차",3
"휘청,",3
창원NC파크에서,819
"우천중단,",3
등록,6
"스트레일리,",3
모른다...,3
뜬공을,18
집계됐다.,3
"3루타"",""2021",3
빠져버린,6
귀루하며,3
최주환은,6
걸려있었다.,3
3승투로,3
"""""보완해야",6
"트리오,""가장",3
인천으로,3
"2021.08.19.,""야구",3
"2021.08.29.,""한화이글스",3
16:9,21
"2021.08.23.,""'앳된",3
최승용을,6
"1일,18일",3
이젠,9
"2021.08.19.,'슬라이딩",3
고른,3
쏘는,3
장현식이,3
‘주먹,6
좁혀졌다.,9
0-9로,12
분위기만,3
투혼’,3
없음'…KADA,3
챔피언스필드에서,3
상승세를,30
유격수+151km,3
엄지척,3
한국시각),3
"2021.08.26.,""[사진]양의지,'아쉬운",3
두산-삼성전,9
"재편성"",두산",3
최형우의...,3
방망이가,9
"두산,NC",6
"김재호,",27
김재호.,6
"'좋아'[포토],""13일",3
없다”,6
숙인데,3
조원태를,21
12차전을,3
"포효!"",""2021",3
높은,24
파슨스를,6
계속돼,3
분위기를,6
등판…김현수는,3
"오케이'"",13일",3
외국계,9
지명할,12
마쳐,24
5억원이다.,3
겨울,15
대회,9
해냈어'였다.,3
1경기를,3
1회말,381
타격감’,3
"2021.08.26.,[사진]불편함",3
"이대호의...""",3
"호흡"",포수로서는",3
"[MD포커스]"",두산",3
"지명,두산베어스는",3
이학주,18
"많았다!"",2021",6
"몽고메리,",6
“이영하는,3
"2021.08.29.,""팀",6
투수다.,3
겨우,3
타선이...,36
승수가,6
'외국인,6
류현진이,3
"""""재활",3
"2021.08.15.,""최소경기-최연소",3
"로켓,27일",3
SSG랜더스-NC다이노스,3
"유유히"",2021",3
못하며,9
준비…2군서,3
바라보며,6
3일에,6
무실점이라는,3
"게섯거라'"",15일",3
"인터...,""서울고",6
키움·LG와,3
성장,21
김태연-페레즈,6
가득찬,3
이글스와,16803
비긴,3
40패를,3
베어스전까지,27
꼽자면,6
"2021.08.13.,""[사진]장승현-박동원,'위험천만한",3
몇,9
실점,21
"'양석환,",3
"모습"",2021",3
"2021.08.19.,""[사진]허경민,'환하게",3
슬픈,3
'짜릿한,15
산뜻했다.,3
'쐐기,3
뽑으며,6
추계대회,3
"2021.08.19.,박건우·장승현",3
"신고합니다'"",""20일",3
선두주자였던,3
"2021.08.03.,도쿄올림픽",3
걸렸다”고,3
등판인,3
"'늦었어',=",3
55패를,3
"지명…""""성장",3
등판이,3
인정받은,3
"2021.08.19.,김태진",12
"2021.08.17.,""[M+포토]",27
제압…'홈런,3
공연을,30
"찾아간다""""",3
"무실점…kt,",6
'두산베어스에,3
곤혹을,3
3.5경기,9
테스트에서...,3
'오랜만에,3
"2021.08.21.,""최재훈",6
"톡톡]"",“불리하다고",3
어깨에도,3
2피안타,9
최악의,3
꼈나?,3
잡았어',3
박병호가,42
"입었지만,",3
"출루'"",""28일",3
반보,3
"기쁘다"""""",""승리를",6
91구로,6
경기는,366
게임노트],18
"동점'"",15일",3
QS+안중열,6
승수'를,3
방망이도,3
19),3
"최인호,'추가실점",3
1위로,6
제1경기에서,18
무단전재,6
"[고척영상]"",""두산",6
"2021.08.13.,""[사진]양석환,'주자들과",3
내년부터,6
다시,7932
"[SC핫포커스..."",두산",3
"역전승"",롯데",3
내준,24
"/2021.08.26""",87
이원석,12
'가볍게,6
"2021.08.22.,""""""한화",6
"2021.08.24.,[Who",3
수렁에,3
3실점)으로,3
"그는...""",3
"[MK시선]"",지난",3
즉전감,6
"아닙니다',27일",6
김인태가,7902
"즐겁게',2021",3
'후반기엔,3
남았다.,3
필승조,15
"주장"",""프로야구",3
6위까지,6
2루타로,27
포함된...,3
극복하지,6
대전,48
"3타점째'"",26일",3
24일...,12
더블플레이에,9
'견제구에,3
8피안타,6
"박기량,",3
"2021.08.14.,크레익",18
"톡톡]"",두산",9
뿌리다가,6
"2021.08.21.,""""""생각할",3
분이다.”,3
"2021....""",6
선발등판해,54
부산,888
"취소,31일",3
땅볼.,3
"땅볼,",3
시작했다.,6
4피안타,45
장시환,15
부진,36
활발하게,3
하루,18
잠실야구,3
"역투"",28일",9
홈런까지,3
"각각...""",6
4회에만,3
'김태연에게만,6
"좋아!"",2021",12
7회초,171
"9대3!,""2021",3
원동력은?,3
'만루홈런,15
나아가야,6
터졌다.,3
"헛방?"",최근",3
타선까지,3
이적했다.,15
30일,18
"KIA-두산전,",12
"극복...""",3
두산,115977
"아쉬웠지만,",6
"2021.08.17.,얄궂은",3
"호투',""=",3
8점을...,6
5시에,3
1군...,9
"받아라',2021",6
"라커룸,",6
"""""양의지",6
"말까?""""",3
"[MK포토],24일",120
하주석이었다.,6
"""""김재호는",3
"오지환(LG)과...""",3
1위를,15
라이온즈전에선도,6
입단해,12
64경기...,3
날려,45
"졌지만,",3
6-1로,3
더블플레이를,6
경기도,18
2루타를,16212
다가서는,3
오클랜드,18
후유증,3
SSG,8061
18시,3
포토타임',6
"계약,",3
입단한,27
끝났어',3
"2021.08.26.,""[ML화제]작년",3
"승리"",KIA타이거즈가",3
팬이,3
1차전에서,72
"2021.08.24.,""[베이스볼",3
"김기환-박준영,26일",3
"넘나드는...""",3
교체를...,9
"2021.08.13.,김재환",12
1-2로,7803
"김현수,""17일",9
트윈스로,3
수고,3
"좋았어!'"",한화",3
3타점으로,3
"2020...""",3
선수단에서도,6
차로,60
호수비에,3
"2021.08.13.,'살",3
후...,3
"2021.08.30.,""지켜야",3
키워내며,6
기록...,6
차례,9
8실점했다.,3
"선언"",두산",6
2연패를,18
롯데를,3
경쟁에서,6
17승(아리엘,3
만난다.,6
있었는데,6
"2021.08.21.,""‘김도영",3
日,3
막아낸,6
잠실야구장에도,3
받아쳐,18
질끈,3
태그,33
"두산·KIA전,",3
"패배"",두산",3
관해,21
"2021.08.15.,[사진]9회",3
남자,45
"[MD현장...,""장시환은",3
1631경기,3
알다가도,3
"들어간다!"",""2021",3
"2021.08.27.,2년",3
포수…김현수,6
"야구대표팀,",9
정해졌다.,3
과정이,3
"있었다.""""",6
"2021.08.25.,25일",3
3승1패를,3
2021.08.07,9
"마운드"",""삼성은",3
"2021.08.27.,1루수",3
과정을,3
총싸움?,3
'한화,9
"2021.08.23.,한화-두산",3
필드에서,3
뿐만,3
내줬다.,30
완벽투'…탈삼진,3
스타트를,6
"경쟁,""박동원(키움",3
"퀄리티스타트...""",3
보여줬다,3
나서,6
"감독,'대체",6
"잠..."",6월",3
