언패,3
않는다.,6
'힘찬,6
'9회에,3
OOTP,3
엇갈렸다.,3
갖춘,6
"2021.05.23.,[사진]김대우",3
/2021.05.11,9
/2021.05.13,6
즉시전력감에,3
박종훈에,3
"5연승"",""두산",3
지구,6
"2021.05.21.,""[사진]안치홍,'병살",3
"솔로홈런'"",""26일",3
'찬물,3
고민,6
치른다.,33
"2021.05.30.,""치어리더(Cheerleader)",3
순간마다,9
높이자'고,3
"위즈(수원),",3
박정수는,36
성적,12
공언했다.,6
두산전은,3
"2021.05.23.,""6호",3
24승,3
버티기'를,3
"않았네"""""",""쿡!",3
김태균이,3
"2021.05.27.,""양현종,",3
복기하면서,3
1타점,585
80억,3
"탈락,",3
"없네'"",한화",3
위즈전에서만,6
비주얼로,3
‘허경민과,3
섞은,3
"2021.05.09.,1점홈런",9
적발하지...,3
시즌,9039
감사,3
섞인,3
"2021.05.19.,윤명준",3
공개적인,3
정동건(11),3
2군으로,27
패배공식,3
"2021.05.26.,정진호",3
"'이겼다',14일",3
"3실점(3자책)...""",3
접종',3
땅볼타구를,21
"2021.05.23.,[사진]안치홍이",3
믿는다,6
등판했다.,18
놓치지,15
"2021.05.22.,""[사진]2루타",6
파트너십을,3
독립리그,3
덜미,3
"2021.05.21.,""[사진]서예일,'이번에는",3
브룩스(KIA)와,6
확률이,6
4연승,78
경쟁상대인,3
보탰다.,6
‘위닝시리즈를,3
뜨면,3
소리나는,3
"박세혁,",6
"좋았어'"",""22일",3
"2021.05.30.,""[사진]김태형",3
FA...,6
내야땅볼때,39
"쓴다""""",3
2패,12
48이닝을,6
무안타에,3
코치로부터도,3
부상자명단(IL)에,3
"2021.05.28.,""이준석,",18
서서,3
헛스윙을,3
"1,3루에서",54
2~3명,3
2선발로,3
안착해,15
빠진,36
정동건...,3
사항을,6
시작될,3
2회에만,3
노린다.,3
"2021.05.20.,""'FA",12
눈빛과,3
"21.05.27""",21
'前두산',3
"활짝'"",28일",3
"미소'"",21일",3
"기록,",24
기록.,6
"""""개인",3
5타점,12
"2021.05.23.,""[사진]스트레일리,'당했다'"",23일",3
진짜,30
꼴찌',3
(잠실...,3
'부진에서,3
어림,3
"추락(종합)"",두산",3
"감사드린다""""고",3
겪고,3
"2021.05.21.,""무적의",3
어린,3
삼성과,9
갑작스럽게,21
"딜레마"",""프로야구",3
"안치홍,2021",6
'사랑스러운,3
'기다렸던,3
"잠실...""",6
중전안타로,3
2021.05.12.,23496
"베어스처럼,",3
선수들이,8043
히어로즈전에,3
위즈전은,3
잠겼다.,3
불을,3
불안감도,3
"됐다.""",3
"골든크로스..."",카펜터와",3
선수들을,33
14점,6
"없어요',한화",3
‘위험한,3
"축하!"",2021",3
리뷰]'2사,3
"배터리가...""",3
"선발등판"",2021프로야구",6
선수들의,57
"2021.05.27.,""이제부터",3
행진…타율,3
1인을,3
"13억원에...""",3
"없다'"",23일",3
이닝수마저,6
16일,75
과시하며,6
등판한,186
들어서고,9
싶은,3
"2021.05.13.,""[사진]2루수",3
정비에,3
"""""세혁이",3
등판할,18
좋았던,3
"2021.05.27.,최재훈",3
통보한다.,3
"진명호,22일",3
타순,6
"2021.05.26.,""'OOTP22'가",3
등판해,243
"2021.05.26.,'하나",6
눈치,3
각종,3
대체,9
"두산'"",14일",3
"2021.05.28.,""[사진]뷰캐넌,'악몽같은",3
1회초,687
빅리그에...,3
"2021.05.21.,""[사진]유희관,'100승",3
커질,6
돔구장에선,3
"2021.05.20.,[포토]",108
"2021.05.19.,""[사진]안재석,'3루에",3
"감독,집중"",프로야구",3
판을,6
광속,3
"또한...""",9
"승리'"",26일",3
전화해서,3
"2021.05.28.,""[사진]김재환-페르난데스,'경기가",3
타격때,6
"순간이야',2021",3
LG트윈스,3
전승을,3
'1점을,3
롯데.,6
히어로즈와의,45
"터뜨리고...""",3
뛰며,21
도루,63
'턱,3
MVP',6
6연승’,3
부름으로,3
"2021.05.13.,[사진]평범한",3
즉시전력감을,3
박종훈은,6
잠잠해지면서,3
와~,3
사진,66
쳐낸,18
박건우(31)가,3
'우천,6
"""""로하스가",3
"2021.05.29.,[사진]삼성",3
휘두르는,6
문상철,3
wiz가,12
"불러들이네’,27일",3
소화하자마자,3
담장을,6
"붙어보자',한화",3
훈남,3
"여기까지'"",""28일",3
1-2로,3
선택받을,3
"2021.05.01.,""1044일",3
'피렐라~,3
기량을,3
펄펄나는,3
"2021.05.14.,""LG-NC",3
'수줍은,3
끊은,6
"2021.05.23.,스트레일리",9
낮경기여서,3
"NC에...""",3
5차전,33
위즈파크에서,6
"2021.05.26.,김종수",3
공인을,15
정은원,12
"감독,",7914
감독.,12
thunder@sportsseoul.com2019년,3
3사사구...,3
"2021.05.15.,""LG·NC,",3
'인천,3
"2021.05.27.,""'조모상'",9
밀워키전,3
"58홀드를...""",3
박혀있었을,3
'허경민~꽃단장,3
김병문,3
지금,18
송진우·구대성·류현진의,6
됐던,3
"가오리춤,13일",3
걸어가고,3
랭크되면서,3
멍에를,6
몫이었다.,3
"2타점을...""",3
박건우에게,9
탈이,3
"2021.05.27.,유장혁",6
무실점으로...,6
"준비"""""",차우찬은",3
"2021.05.26.,박건우",6
선수들에,12
kt위즈를,3
'이럴,3
프런트가,9
QS+’,3
승부를,9
"막았어요',""11일",3
쇄도,9
가운데...,3
박,9
"/2021.05.27""",12
1.5경기차로,3
38일,3
복귀를,6
제압했다.,51
선두자리,3
"적시타"",""2021",3
김민우와,15
"영봉승이야'"",한화",3
QS’,6
"2021.05.27.,""[포토S]",57
"수확,""11일",3
굴러가는,3
추락을,3
'날카로운,6
희생타,9
4연속,3
"원해"",이후",3
불안,3
추가하는,9
"소요'"",""롯데",3
홈팀,6
"2021.05.26.,안재석",9
"김민우,한화",3
토스',3
전적에서도,3
"2021.05.29.,""'23일",3
"박세웅,""22일",3
[잠실,36
질주’,6
'퐁당퐁당',3
"2021.05.23.,[MD포토]",273
놀라,7803
53분을,3
아낌없는,6
베어스전,66
"두산',""23일",3
다리,6
"감독,27일",9
활용할,15
마음,3
0.200을,6
표시되고,3
앞서가는,12
활용한,6
힘든,6
못하는,9
마이,3
"2021.05.20.,""이용찬,",6
