과시',8
"2021.09.26.,""'뇌수술",4
쓸어,8
파죽의,172
"2021.09.17.,두산",8
"2021.09.23.,박세혁",12
결승포',8
'허경민에게,4
"갑시다..."",""30일",4
파죽지세였는데…난적,4
무겁고,4
일이?[잠실,4
패스트볼,4
'박세혁의,4
끝내자',4
‘홈으로,4
치열하게,4
"설욕(종합)"",""나연준",8
"2021.09.15.,허경민",4
5이닝을,8
극적이었다.,8
베이스에,4
마이너팀,4
랜더스전에서,4
신인드래프트에서,4
'시즌9승',4
'쿠에바스,4
"여러분의...""",44
김태룡,4
특출난,4
"2021.09.30.,KT",4
김민우(한화,4
중견수,40
돌아보면,4
진출,28
강병식,4
집중해야,4
22승,4
7대4,12
"2021.09.23.,""'극심한",4
물리치료실에,4
'무승부',4
팀이다.,8
부활하는,4
어울리지,12
참사,12
"없다',2021",24
"해결',2021",4
"서스펜디드,",4
넘어서다,8
나섰던...,10404
'강공,16
"2021.09.29.,""[포토]곽빈,절로",4
"2021.09.17.,야속한",4
홀드,4
800만,4
51패가,12
"무관중이라니,",4
"삼진...황대인,",4
1.2루서,40
눌렀다.,16
폭격',8
승리했다.,564
"요약이영하,",4
'어이없는,4
"요약KIA,",4
보탰다.,24
10월,96
트윈스가,44
다만,8
치명적인,16
도발,4
'리드,4
오지환이,100
"경기"",""30일",4
선취점과,4
"진루'[포토],""30일",4
고교야구,8
곽빈에,12
"이상의...""",4
추가,8
"손정욱,21일",4
나란히…빅리그,4
"안타"",18일",4
‘신정락,4
MLB,4
한규식,20
"'겹경사'"",""두산",4
"3...""",4
3타점’,4
"좋아’,""22일",4
막을까,8
"2021.09.28.,""37세",4
몰아치며,40
총,44
승차는,20
골라,4
"허경민,2021",4
"2021.09.21.,""치어리더(Cheerleader)",4
8연승,56
'텐션,8
27일까지,4
"2021.9.30...""",8
격차도,8
바라보던,4
치솟은,4
시절부터,4
34억의,4
767일,4
부진…통산,8
기념하는,4
놀라움을,8
무너지는,8
내리꽂는,4
"자,=",4
"소형준,""=",12
5경기차,4
"2021.09.22.,김명신",4
'송구가,16
"'아쉽다',26일",4
"작렬'[포토],""22일",4
'2사,4
에이스가,8
"마무리'[포토],""17일",4
4탈삼진,32
배경을,10404
3번타자로,8
많다,8
아메리칸리그,16
겸손하게,4
"2021.09.29.,김재윤",4
장재영을,4
장재영은,16
"사령탑,",8
"황재균,28일",4
이승진,8
'뒤로,4
반등의,10404
소는,4
롯데가,12
행위가,4
"2021.09.24.,홈런",4
"살리고'"",15일",4
점프,20
희생플라이,20
기념촬영을,4
그랬다.,4
'유혹의,12
공보다,20
"보고'[포토],17일",4
"로켓,'잠실",4
정재훈,48
2할,4
“앞으로,8
행동으로,4
축하받는',4
"심우준,""28일",4
"선발승"",대졸선수였음에도",8
실려,4
8승3패),4
"2021.09.14.,홈으로",4
10일,20
홍창기(0.459)와,8
3대8,20
"양의지[포토],22일",8
/2021.09.29.,60
"정지택KBO총재,",20
"/2021.09.29""",32
슬슬,4
스타트(6이닝,4
"쫓기기...""",4
언제까지,4
패했다.,36
6월,60
예정이다.,72
'빈틈없는,4
좌월,132
조한민을,4
더그아웃의,4
중심타자로,4
거리두기,12
72경기,4
넘는,8
더그아웃을,60
해낼,4
"어디인가"",""투수를",4
"2021.09.16.,""90년생",4
"않았냐.""""",4
"2021.09.14.,매력",4
헛스윙을,4
격차는,8
두산(49승3무50패)은,4
주전,36
소화',4
불러,40
"쇄도',2021",8
"2021.09.24.,""두산,",12
것,48
다해',24
SSG…'새,4
신뢰,4
타자로는,16
바닥에,12
연휴에도,8
"래리...""",8
"무승부',2021",8
자리를...,4
"좋았어!"",""22일",4
12경기,4
쫓아가,8
일은,8
들어가고,16
더그아웃이,4
꼈던,4
멀어지는,8
"2021.09.21.,최승용",8
"2021.09.26.,""영점",4
던진다.,8
받는다…19일,4
탈출한다',16
이닝을,108
34패(승률,4
주자,544
내려가는,24
다저스의,4
'쭉쭉,8
"2021.09.19.,""[사진]박병호,'아쉬운",4
"있다.2021.9....""",8
11차전에서,64
"추가시켰어',23일",4
전준우도,4
타자들의,4
"2021.09.13.,희비",4
"이우찬,=",16
있었다.,52
땀을,16
대승...이정후,4
브리핑],8
5위로,124
카리스마,4
난조가...,4
빼고,8
22경기에,4
들어,80
완성했다.,8
"2021.09.28.,[스잘알]KBO",4
'KIA,8
평균자책점·탈삼진,8
"홈런"",""22일",8
주의,12
"2021.09.29.,두산전",8
"2021.09.25.,미란다",24
잘해주고,12
불쾌감을,8
"2021.09.15.,[포토]",300
8대5,12
'6연승,4
"한승혁,23일",4
'군살제로,4
1위…,4
넘어지고,4
"재현하나"",두산",4
"집중해서~',""2021",4
펼쳐,48
"2021.09.29.,""[포토]",48
1실점(비자책점),8
"2021.09.14.,""한숨",4
"2021.09.29.,37세",4
"감독,'승리를",8
상대...,4
달리고...,8
"2021.09.30.,6회말",8
등록’,4
요약선발로,4
누가,12
흔들리며,4
4회,10548
"가자!"",""2021",4
"지킨다'"",19일",4
"슬라이딩!"",2021",4
균형을,4
"무승부"",가을",4
파주,8
사수,4
"2021.09.23.,""4,300도루",8
"김기중,2021",4
전준우는,8
허경민에게,64
"승부한다!"",2021",4
히어로즈-두산,4
경쟁,56
때려내고,156
회복하는데,4
투런포로,16
"""""개인",8
"막는다'[포토],""30일",4
"51패(0....""",4
"데스파이네,",56
8:2로,16
원정경기에...,8
"2021.09.25.,""'가을",4
차원에서,4
레이스에서는,4
"최정,",4
뒤를,4
"포수로,",4
"""""남은",8
펜스,4
"위해서는...""",4
"떨구다',""2021",4
"아프다',=",4
연승행진,8
"박세혁,""22일",20
멀어지던,4
"잡는다'"",30일",4
"2021.09.18.,""[사진]이영하,'실점을",4
'LG에,4
"NC,",36
6회에서,4
주전으로,12
"땅볼이라니'[포토],""23일",4
"맞았는데...'"",19일",4
"떨구다',SSG",4
"베..."",두산",4
"8연패,두산",4
완파하고,20
5위를,196
"양석환,'싱글벙글'"",두산",4
데이',4
부터,16
자초하고,4
8무,8
넘볼,4
"2021.09.15.,""[포토]포수로",4
대타,76
파문'으로,4
"최선을~',2021",4
이글스의,24
눈에,16
"따낼까?"",당시",4
쇄도하고,40
"""""결국엔",4
베어스에,184
사실,12
"2021.09.24.,""""""공짜",4
1승,32
치고,32416
에이스답게,4
"고마워,",8
'오늘부터,4
"2021.09.28.,""KBO",8
싸이클링히트에,4
붕괴로,4
"삐걱거렸지만,",4
헛스닝을,4
팀들과의,16
구겼다.,12
없지,8
좋겠네',4
‘1사,4
몸...,4
출루하고,56
뻔한,12
야구선수,4
주에,4
대패,8
선전하면,4
착용하고,4
아주,4
지켰다.,28
원인,16
"적시타,""=",4
"출국,",4
뛰는,8
"말길""""",4
베어스와,5200
뽑았고,4
있다',4
"퇴장..."",두산",4
"나',""26일",4
턱밑까지,16
투입된,4
백승현이,32
"빵야빵야',""=",8
번째다.,12
"2021.09.26.,포크볼에",4
"2021.09.30.,""서튼",4
"이틀...""",4
상태.,4
훈련,16
이어가고,4
김하성(샌디에이고,8
"시애틀,",4
"7실점(6자책),",4
"2021.09.14.,""승리는",8
압도했다.,4
'핵타선',4
어느,4
5실점한뒤,4
눈앞으로,4
'아웃카운트,4
했음에도,8
홀로,16
진심,12
"싱글벙글'"",18일",4
0.429(14타수,4
'촘촘하게',4
"김재윤[포토],""KT",16
1순위,28
득점한뒤...,4
'폰트,4
선발로도,4
5실점',4
신인드래프트,48
"불며'"",""19일",4
리그',64108
포구',4
적시타,264
"2021.09.08.,점수",8
"소형준,28일",12
"2021.09.23.,""'2020",8
"2021.09.22.,김태경",12
과시하는,8
"1900안타"",김현수는",4
"쫓아갑니다'"",""30일",4
단장과,8
"로켓,",24
기록이다.,16
4할,16
선택이,4
"2021.09.30.,""두산",8
'숙여주세요!',4
"왔어요',두산",12
도루시도하다,8
"2021.09.19.,""'6경기+133일'",4
'LG의,12
'건강한,4
"박준영,",32
곽빈(22·두산,8
"처리',2021",4
"길,",4
경험’에,4
선택의,8
"2021.09.14.,""이강철",12
15차전에서,80
'안재석,4
선택은,8
SSG랜더스를,4
2...,4
맞춰주지않아,8
송명기과,4
'내가,48
눈의,4
소형준은...,4
긴장했다.,4
5안타+이인복,4
입장에서,4
베어스의,87468
"2021.09.28.,""[사진]비",4
연결시킨,4
눈을,16
"역전'"",""=",4
"2021.09.16.,""'이정범",12
1볼넷을,8
"2021.09.29.,페르난데스",12
키웠다.,4
"인사'[포토],""23일",4
5이닝...,4
"이형종,",8
쾌투…6번째,4
0.495)로,8
"교체',2021",4
5타수,32
양수받은,24
"앞서간다'"",30일",4
참을,8
거뒀다.,192
KT...,4
나타내고,4
"승리했다....""",4
"안좋았어',=",4
"""""지금",8
활약했다.,48
고종욱이,32
3대4로...,4
"2021.09.30.,""홍창기가",4
김광현,4
스퍼트에,8
'안전지대',4
송명기가,164
"영상],""23일",12
"맞았어요’,15일",8
높였다.,16
"역투!"",2021",8
16타석,4
"맹활약',=",4
4회말을,4
1·2차전서,4
정수빈(오른쪽)이,8
3승째를,4
호투',12
선발에서,12
볼넷과,4
'점프하며,8
'지난,8
잠실,1344
소리,8
'6년,12
"2021.09.23.,인터뷰하는",8
장현구,24
2실점했다.,8
꽃다발,4
내야땅볼로,8
고척에서는,4
밀려,8
맞아,60
0.726으로,4
4실점한,4
어떻게,20
김민규가,44
잠시,40
"토론토,",4
"박시영,",8
‘깔끔한,8
"양석환,""1일",4
송구해,12
무려,12
대한,40
치렀다.,8
재시동',4
kt·LG·삼성과,12
"등판,",64
"2021.09.16.,양석환",8
"2021.09.22.,나성범",8
'솔로포로,8
빛났던,8
사이,32
대해,168
"등극"",프로야구",4
'0-6,4
했다,12
꼬여버린,8
칭찬했다.,12
2루주자,80
적시타치고,8
무안타로,4
"열린...""",4
"1,2차전",4
사이에서,8
"2회에만...""",4
음주,4
"총알송구',2021",8
제외',4
무서워진다.,8
"편인데,",4
순번상,4
76경기에서,4
"폭발,""키움은",4
페르난데스(197개)에,4
'느낌,4
"짓는다'"",30일",4
베어스전에서,76
3루수,136
못하면,4
한화이글스가,4
"리그""""",4
갑자기,4
"강백호,",24
박종기(2패),4
김선빈의,4
쓰긴,4
'한점,4
지워가는,4
'틀어,4
5개를,28
베어스전에선,4
"2021.09.23.,뼈아픈",8
'깔끔하게,16
"미학'[포토],""24일",4
지훈이도,4
마친,292
동료의,20
"투런포',SSG",4
안타,200
작전지시를,4
빗줄기,8
12년,12
과거,8
“큰,4
‘5연승,8
외야에서,4
"마무리'"",15일",4
2.5경기로,4
분발해야,4
"""""이민호는",12
"허은미,",8
감초,4
삼성전에서,4
프랑코,4
"갖췄다"""""",""SSG",4
"2021.09.16.,""올림픽",4
선발',12
여자,4
돌려세운,24
돌아보다,8
"승부',""2021",4
노시환의,8
영향,4
"차로...""",4
시상식을,36
'로진,4
강한지,4
'좌중간,4
"지킨다'"",28일",4
완승해,4
마라”,8
다이빙캐치,4
승차를,40
버렸다는,4
"[프로야구]"",3년을",4
"'잡았다!',2021",4
비결,4
각,20
투입도,4
명단에서는,4
타깃은,4
티켓을,12
오고,4
4경기,12
"믿는다'"",21일",4
아니다.,8
"2021.09.12.,[MD포토]",8
"오지환,'부상은",4
LG전에서,8
FA로,8
수비로도,4
찾는,4
김대한(군복무·두산,4
1·2차전을,4
홈을,100
"[종합]"",""(18),",4
어떤,24
했던,16
10개,4
1루수에게,4
룰루랄라',4
홈인,12
비가,8
"2021.09.23.,""3회초",4
'만루위기,4
5개로,8
압박…KT,4
김호,4
"재역전승"",두산",4
연속...,8
일으키는,4
여유,4
"최원준이...""",8
예진원의,4
"교체'[포토],""23일",4
7위였지만,4
있어,36
2루까지!',4
김동준(19)을,12
"생각...""",4
12차전에,12
수비까지,4
5출루...출루율,4
25일,232
210,4
2할5푼을,10404
44패를,32
중요성을,4
"과시,""7~9일",4
안정적인,8
"박계범[포토]"",두산",8
난타하며,4
"3연승,",4
경기가,67652
"2021.09.15.,정수빈",24
상승세로,16
재활,4
"않아',2021",4
키움은...,28
14경기에서,4
김원형,24
배울,4
3할을,12
"2021.09.29.,5이닝",8
잡아당겨,4
쓰고,24
"배재준,",4
우선',4
코치에게,12
맹렬한,4
유한준의,4
모두에서,4
10K…,4
'2점,12
홈런성,8
1루수→포수로,4
2021...,4
"승률,",4
김찬민과,4
이동해,16
7일로,4
"돌아왔다'"",""28일",4
유한준은,12
"2021.09.13.,""3위",4
미안해요',4
허도환과,4
트윈스의,548
"출국"",류지현",4
노시환이,68
완승…나성범,12
유한준이,20
"2021.09.22.,박계범",28
"탈출"",프로야구",4
"내야수로...""",4
"신민혁,2021",4
추석날,4
빈(22·두산,4
건강이,4
14일,432
이야기했다.,8
"2021.09.23.,""두산",8
선점까지,4
분위기로,8
두산도...,4
손이,8
승자는,12
"생각했어요.""""",4
'2주,4
6연승에서,8
"민병헌이었다....""",4
만났다.,4
"2021.09.19.,""[사진]이정후,'첫",4
12안타를,8
[엑's,32
"2021.09.22.,두산",44
고졸,4
지적한뒤...,4
"선발...""",12
신바람…100승,4
"2021.09.11.,""5-0",4
뜬공을,12
"도전'[포토],""30일",12
'출루해야,4
4출루로,4
'디펜딩,8
최주환은,12
4-9로,4
하면서...,4
신예에게,12
"작렬',=",4
사연,4
완봉이,4
"곽빈,29일",4
"유희관,'100승",4
관절,4
수석코치와,12
최승용의,4
"역투하며,",8
kt가,40
1·2차전에,4
"2021.09.28.,""페르난데스",4
좁혀졌다.,4
‘5회까지,4
두산-승부수,4
"[MK포토],""25일",20
1루주자는,8
"던진다'[포토],""22일",8
챔피언스필드에서,568
최승용이,64
'5-3'으로,4
높이,4
두산이었다.,4
"2021.09.23.,""5회말",4
SOL...,24
미스터리',8
"이영빈,'기쁨의",4
"시동을...""",4
대화,8
"2021.09.29.,""[사진]점퍼",4
주사,8
"김재호,",20
오기,4
12대,12
"우천...,4개",4
끊어내며,28
48패.,4
페래즈가,4
"하는...""",4
"2021.09.19.,사흘",4
"위하여’"",28일",4
높은,16
참이다.,8
그가,8
분위기를,16
굳히기,28
정상적이지,4
딱,12
낙점된,4
승리'를,4
1경기를,8
"2021.09.24.,투구하는",28
두자릿,4
"최근...""",12
"모릅니다"""""",""마지막",8
마음껏,4
3승…2G,4
"느껴"""""",KT는",4
느껴,4
기용은,4
"2015년,",4
"박건우...""",4
"2021.09.15.,'포수'",8
"차다.""",4
"이홍구[포토],""29일",4
"몽고메리,",4
2006,8
"쓰러졌다.""",4
순위싸움만큼이나,4
"2021.09.29.,""'승장'",4
타선이...,36
승수가,8
"이의리,",4
유력...,4
7위였던...,8
8:0의,16
베어스)가,44
바라보며,8
6이닝을...,4
시상식에,28
성장,12
하이파이브하고...,8
'박계범,12
선언!,4
"2021.09.26.,""""""좀",8
4일까지,4
영상,24
"적시타'"",두산",4
관계자는,4
몇,4
진출하며,4
"2021.09.08.,[포토]",24
등판을,4
가져가며,8
'짜릿한,48
걱정,4
광폭,8
뽑으며,12
하종화,4
걸음,12
타이거즈와의,76
"던져야지""""",8
과정에,12
등판인,4
"2021.09.22.,8-0",12
악물고,40
등판이,12
"2021.09.23.,""‘타이틀",4
쓰는,20
'이게,8
공연을,508
6연승,68
"도약"",""두산",4
3.5경기,12
'강하게,4
'오랜만에,8
"성공'[포토],""30일",8
‘고향,4
보낸,12
최악의,4
우아'[엑's,4
박병호가,12
제외하고,4
정하진,4
고개,24
2004년...,4
"2021.09.30.,""이강철",8
마무리를,8
경기는,60
"득점,""24일",20
게임노트],64
"뒤집었다',""2021",4
"가을야구(종합)"",최하위",4
몸을,120
'포수',4
“(장),4
김인태에게...,20
했기,4
"""""몸이",4
몸의,16
'카메라와,8
"적시타'[포토],""30일",4
"노렸는데'[포토],""29일",4
내준,20
"봤지',""=",4
쳐낸,36
'가볍게,24
"권휘,15일",4
발산!',8
대진,8
수렁에,24
"홍창기,",4
뛰어올랐다.,8
김인태가,10480
"사구'[포토],""23일",8
"추석인...""",4
기운,4
"""""목",4
필승조,16
총재가,36
2루타로,28
역투하고있다.,16
19G,4
쌓지는,8
"2021.09.29.,""[포토]곽빈,선발",4
대전,4
찾기,4
"2021.09.16.,""SSG",8
"호미페,",4
"로켓,=",28
콸콸',4
재차,4
"2021.09.28.,""[사진]황재균,",8
"앞서간다!"",""2021",4
2연패에,16
"싹쓸이(종합),""다이노스와",4
9순위,4
"2021....""",40
"키웠다[아무튼]"",김태형감독은",4
손정욱이,8
선발등판해,52
사령탑도,8
"대결한다.""",4
"차이도,",4
"강백호,=",4
"""""곽빈,",8
4피안타,8
"2021.09.23.,""'득점권",4
장시환,4
부진,10436
캐치볼을,8
‘팀,8
0.909를,4
"강판'"",15일",4
"5위를...""",8
"퐁당’,""14일",4
"가치로'…KBO,",4
"53승...""",8
'볼이,8
오더라.”,8
7회초,10720
"2021.09.15.,박건우",40
"던진다!'"",kt",4
'진루,4
추후,16
"DNA'[포토],""29일",4
조상우,4
30일,992
채은성,16
"2021.09.19.,이용규",4
kt는,80
"안타',NC",12
"2021.09.12.,""[잠실",20
"""""팀이",4
"4연승"",""LG",4
"넘겼다'"",15일",4
1군...,4
한번,8
"17홈런...""",4
쪽에는,4
"2021.09.21.,손정욱",4
마감했던,4
대기',4
북일고,4
1위를,36
OPS(출루율+장타율)는,4
저지,12
"2021.09.07.,""이적생이",10404
날려,40
"졌지만,",4
6-1로,8
더블플레이를,16
kt’의,4
"2021.09.24.,""'물러설",8
경기도,648
"""""뇌동맥류",4
2루타를,452
에이스의,24
맞았지만,4
SSG,11868
'한지붕,4
요약최원준,4
"""""투타",4
"몰아친다!"",""2021",4
입단한,36
1사...,8
구심에게,20
팬이,16
"코치,2021",4
1차전에서,48
폰트(31)를,4
팬인,4
'팀의,4
"""""코칭스태프와도",4
인사하는,4
"없다"",호세",8
사전,4
기록했으나,4
요약3위,4
"맹타!"",2021",4
"저지르다니'[포토],""17일",4
"""""얼마",4
양팀은,12
3타점으로,20
S라인'[엑's,4
선수단에서도,28
차로,64
바탕에,8
"2021.09.25.,박세혁",8
밝혔다,4
보여주며,8
벌였다.,4
기록...,8
T-모바일,4
8승2패를,4
조언,8
차례,28
"심우준,",20
지난주를,4
첫번째,48
볼넷때,4
롯데를,16
경쟁에서,16
경기의,8
"기쁘다"""""",""덕분에",4
"2021.09.19.,두산",8
"소통,",4
"0.5게..."",지난",8
막아낸,40
보더라도,4
"이정용,'구원승",4
"마무리',=",4
곽빈(21)이,12
제공한,12
51패로,112
카드,4
"2021.09.19.,로이스터",4
"제압…NC,",4
과정이,4
"2021.09.21.,이동욱",24
박세혁과,40
등판에,20
점프해서,8
진로방해야',8
'정수빈,12
"2021.09.21.,전민재",8
"등판해...""",8
김민규는,4
'한화,8
데뷔하자마자,4
필드에서,8
잇지...,4
"2021.09.21.,""[잠실",8
"2021.09.20.,아직도",4
주전선수들을,4
지워지고,4
고교선수,4
각선미',4
"퀄리티스타트...""",4
타점',8
아쉬워하고...,4
나서,28
"김민우,""2021",4
걸어,4
신경이,4
4회초를,12
2사까지,16
잦았다.,4
의심,4
휘두르던,4
서튼,44
줄었다.,4
나설,24
2경기,44
'안타,32
강진성-이동욱,8
두드러진,4
백정현에게는,4
단언,4
강판의,4
차를,16
욕심이,4
"2021.09.19.,""[사진]키움,'연패",8
선취점을,28
"2021.09.14.,""미란다,",4
"2021.09.16.,""도쿄",8
"2021.09.22.,3회말",4
'몸을,20
휘두르는,8
어김없이,8
절실했던,4
"이긴다'[포토],""24일",8
'KS,4
100년을,8
켜졌다.,4
포스아웃시킨뒤,8
트윈스를,12
"2021.09.21.,[사진]역투",4
숨은,4
숨을,72
가더라도,4
없기,8
고전하는,4
팔이,4
골든글러브는,4
더욱이,8
아홉수에서,12
16호,4
밝혔습니다.,4
2021.9.30/뉴스1,160
51패를,32
받고...,8
"'로켓,",4
"2021.09.15.,""[포토]쿠에바스,",4
"앞으로"",기사내용",4
롯데로,40
1이닝...,4
"만회했어요'"",""30일",4
'원투펀치',4
5경기째,4
'글러브만,4
포진하면,4
팔을,4
휩쓸고,4
선제,80
KT였다.,4
/2021.09.15,172
삼매경',4
"2021.09.15.,3안타",4
1점대,8
굳건히,8
미인',4
"2021.09.30.,""주의",4
나쁜,4
/2021.09.11,16
'빈틈으로,4
"'아쉽다',""=",4
"위하여"",""프로야구",4
김범수의,4
"2021.09.22.,7회초",4
가을,72
좌익수로...,4
9출루…LG,4
"상황""""",4
척',8
